race_cat,educ_cat,death_cat,date,date_start,model,standard_error,segment,mpc,mpc_lower,mpc_upper,mpc_pval,modeled_n_deaths
Total,Less than HS,Natural opioid,2016-04-30,2016-04-01,0.23281000000000002,0.09425,NA,NA,NA,NA,NA,10.7697859438
Total,Less than HS,Natural opioid,2016-05-31,2016-05-01,0.23186,0.057210000000000004,NA,NA,NA,NA,NA,10.7243898378
Total,Less than HS,Natural opioid,2016-06-30,2016-06-01,0.23092000000000001,0.07490000000000001,NA,NA,NA,NA,NA,10.679514265600002
Total,Less than HS,Natural opioid,2016-07-31,2016-07-01,0.22998000000000002,0.06116,NA,NA,NA,NA,NA,10.5966918684
Total,Less than HS,Natural opioid,2016-08-31,2016-08-01,0.22904000000000002,0.057210000000000004,NA,NA,NA,NA,NA,10.5128833208
Total,Less than HS,Natural opioid,2016-09-30,2016-09-01,0.22811,0.05296,NA,NA,NA,NA,NA,10.4311646326
Total,Less than HS,Natural opioid,2016-10-31,2016-10-01,0.22718,0.06116,NA,NA,NA,NA,NA,10.3484715548
Total,Less than HS,Natural opioid,2016-11-30,2016-11-01,0.22626000000000002,0.06838,NA,NA,NA,NA,NA,10.267848495
Total,Less than HS,Natural opioid,2016-12-31,2016-12-01,0.22534,0.06116,NA,NA,NA,NA,NA,10.186258093000001
Total,Less than HS,Natural opioid,2017-01-31,2017-01-01,0.22442,0.07508000000000001,NA,NA,NA,NA,NA,10.1049907588
Total,Less than HS,Natural opioid,2017-02-28,2017-02-01,0.2235,0.07159000000000001,NA,NA,NA,NA,NA,10.02787284
Total,Less than HS,Natural opioid,2017-03-31,2017-03-01,0.22259,0.0599,NA,NA,NA,NA,NA,9.9476895576
Total,Less than HS,Natural opioid,2017-04-30,2017-04-01,0.22169,0.08471000000000001,NA,NA,NA,NA,NA,9.8695346057
Total,Less than HS,Natural opioid,2017-05-31,2017-05-01,0.22078,0.07508000000000001,NA,NA,NA,NA,NA,9.789985721599999
Total,Less than HS,Natural opioid,2017-06-30,2017-06-01,0.21989000000000003,0.05545,NA,NA,NA,NA,NA,9.7128975218
Total,Less than HS,Natural opioid,2017-07-31,2017-07-01,0.21899000000000005,0.07508000000000001,NA,NA,NA,NA,NA,9.654997552400001
Total,Less than HS,Natural opioid,2017-08-31,2017-08-01,0.21810000000000002,0.07159000000000001,NA,NA,NA,NA,NA,9.597082653
Total,Less than HS,Natural opioid,2017-09-30,2017-09-01,0.21721000000000004,0.07159000000000001,NA,NA,NA,NA,NA,9.539921846700002
Total,Less than HS,Natural opioid,2017-10-31,2017-10-01,0.21633000000000002,0.07508000000000001,NA,NA,NA,NA,NA,9.4827498345
Total,Less than HS,Natural opioid,2017-11-30,2017-11-01,0.21545000000000003,0.045279999999999994,NA,NA,NA,NA,NA,9.4263231555
Total,Less than HS,Natural opioid,2017-12-31,2017-12-01,0.21457,0.0599,NA,NA,NA,NA,NA,9.3694479512
Total,Less than HS,Natural opioid,2018-01-31,2018-01-01,0.21369000000000002,0.06552000000000001,NA,NA,NA,NA,NA,9.312725592600001
Total,Less than HS,Natural opioid,2018-02-28,2018-02-01,0.21282,0.03276,NA,NA,NA,NA,NA,9.258351024000001
Total,Less than HS,Natural opioid,2018-03-31,2018-03-01,0.21196000000000004,0.07683000000000001,NA,NA,NA,NA,NA,9.202790256800002
Total,Less than HS,Natural opioid,2018-04-30,2018-04-01,0.21109000000000003,0.06129,NA,NA,NA,NA,NA,9.147526044800001
Total,Less than HS,Natural opioid,2018-05-31,2018-05-01,0.21023000000000003,0.051800000000000006,NA,NA,NA,NA,NA,9.0922561907
Total,Less than HS,Natural opioid,2018-06-30,2018-06-01,0.20938,0.07326000000000002,NA,NA,NA,NA,NA,9.0381452374
Total,Less than HS,Natural opioid,2018-07-31,2018-07-01,0.20853000000000002,0.07683000000000001,NA,NA,NA,NA,NA,8.996088465000001
Total,Less than HS,Natural opioid,2018-08-31,2018-08-01,0.20768,0.07326000000000002,NA,NA,NA,NA,NA,8.953896828800001
Total,Less than HS,Natural opioid,2018-09-30,2018-09-01,0.20683000000000001,0.08025,NA,NA,NA,NA,NA,8.9119282694
Total,Less than HS,Natural opioid,2018-10-31,2018-10-01,0.20599000000000003,0.06949999999999999,NA,NA,NA,NA,NA,8.870256924100001
Total,Less than HS,Natural opioid,2018-11-30,2018-11-01,0.20515,0.06129,NA,NA,NA,NA,NA,8.828806679000001
Total,Less than HS,Natural opioid,2018-12-31,2018-12-01,0.20432,0.07683000000000001,NA,NA,NA,NA,NA,8.7876560896
Total,Less than HS,Natural opioid,2019-01-31,2019-01-01,0.20348000000000002,0.061739999999999996,NA,NA,NA,NA,NA,8.746117761200003
Total,Less than HS,Natural opioid,2019-02-28,2019-02-01,0.20265,0.04042,NA,NA,NA,NA,NA,8.705576502
Total,Less than HS,Natural opioid,2019-03-31,2019-03-01,0.20183,0.066,NA,NA,NA,NA,NA,8.6649837247
Total,Less than HS,Natural opioid,2019-04-30,2019-04-01,0.20101000000000002,0.05716,NA,NA,NA,NA,NA,8.6246074236
Total,Less than HS,Natural opioid,2019-05-31,2019-05-01,0.20019,0.07739000000000001,NA,NA,NA,NA,NA,8.584101156300001
Total,Less than HS,Natural opioid,2019-06-30,2019-06-01,0.19937,0.05716,NA,NA,NA,NA,NA,8.5438099548
Total,Less than HS,Natural opioid,2019-07-31,2019-07-01,0.19856000000000001,0.066,NA,NA,NA,NA,NA,8.5040488016
Total,Less than HS,Natural opioid,2019-08-31,2019-08-01,0.19775,0.09333999999999999,NA,NA,NA,NA,NA,8.464162735
Total,Less than HS,Natural opioid,2019-09-30,2019-09-01,0.19695000000000001,0.04667,NA,NA,NA,NA,NA,8.4249124245
Total,Less than HS,Natural opioid,2019-10-31,2019-10-01,0.19615,0.07001,NA,NA,NA,NA,NA,8.3855360745
Total,Less than HS,Natural opioid,2019-11-30,2019-11-01,0.19535,0.07379000000000002,NA,NA,NA,NA,NA,8.34636782
Total,Less than HS,Natural opioid,2019-12-31,2019-12-01,0.19455,0.061739999999999996,NA,NA,NA,NA,NA,8.3070768315
Total,Less than HS,Natural opioid,2020-01-31,2020-01-01,0.19376000000000002,0.04086,NA,NA,NA,NA,NA,8.268252664000002
Total,Less than HS,Natural opioid,2020-02-29,2020-02-01,0.19297,0.04086,NA,NA,NA,NA,NA,8.2297980679
Total,Less than HS,Natural opioid,2020-03-31,2020-03-01,0.19219,0.07459000000000002,NA,NA,NA,NA,NA,8.1914818201
Total,Less than HS,Natural opioid,2020-04-30,2020-04-01,0.19140000000000001,0.04086,NA,NA,NA,NA,NA,8.152943304
Total,Less than HS,Natural opioid,2020-05-31,2020-05-01,0.19061999999999998,0.07459000000000002,NA,NA,NA,NA,NA,8.114710555799999
Total,Less than HS,Natural opioid,2020-06-30,2020-06-01,0.18985,0.06241,NA,NA,NA,NA,NA,8.077103701
Total,Less than HS,Natural opioid,2020-07-31,2020-07-01,0.18907,0.08171,NA,NA,NA,NA,NA,8.0389501066
Total,Less than HS,Natural opioid,2020-08-31,2020-08-01,0.1883,0.07824000000000002,NA,NA,NA,NA,NA,8.001264313
Total,Less than HS,Natural opioid,2020-09-30,2020-09-01,0.18754,0.04718,NA,NA,NA,NA,NA,7.964201167200001
Total,Less than HS,Natural opioid,2020-10-31,2020-10-01,0.18677,0.04718,NA,NA,NA,NA,NA,7.926593508
Total,Less than HS,Natural opioid,2020-11-30,2020-11-01,0.18601,0.07077000000000001,NA,NA,NA,NA,NA,7.8896085697
Total,Less than HS,Opioids,2016-01-31,2016-01-03,0.45207,0.09174,0,1.552,1.023,2.083,0,20.920949708400002
Total,Less than HS,Opioids,2016-02-29,2016-02-01,0.45908000000000004,0.09670000000000001,NA,NA,NA,NA,NA,21.242673711600002
Total,Less than HS,Opioids,2016-03-31,2016-03-01,0.4662,0.11442000000000001,NA,NA,NA,NA,NA,21.569218524000004
Total,Less than HS,Opioids,2016-04-30,2016-04-01,0.47344,0.13675,NA,NA,NA,NA,NA,21.9013249312
Total,Less than HS,Opioids,2016-05-31,2016-05-01,0.48078000000000004,0.09909,NA,NA,NA,NA,NA,22.237868309400003
Total,Less than HS,Opioids,2016-06-30,2016-06-01,0.48824,0.11442000000000001,NA,NA,NA,NA,NA,22.5799672832
Total,Less than HS,Opioids,2016-07-31,2016-07-01,0.49582000000000004,0.09909,NA,NA,NA,NA,NA,22.8456898956
Total,Less than HS,Opioids,2016-08-31,2016-08-01,0.5035099999999999,0.09425,NA,NA,NA,NA,NA,23.110993192699993
Total,Less than HS,Opioids,2016-09-30,2016-09-01,0.51132,0.08374000000000001,NA,NA,NA,NA,NA,23.381978431199997
Total,Less than HS,Opioids,2016-10-31,2016-10-01,0.5192599999999999,0.08915,NA,NA,NA,NA,NA,23.653258823599998
Total,Less than HS,Opioids,2016-11-30,2016-11-01,0.52731,0.08649000000000001,NA,NA,NA,NA,NA,23.9297232825
Total,Less than HS,Opioids,2016-12-31,2016-12-01,0.53549,0.10142000000000001,NA,NA,NA,NA,NA,24.2062631855
Total,Less than HS,Opioids,2017-01-31,2017-01-01,0.5438000000000001,0.11319000000000001,NA,NA,NA,NA,NA,24.485758732
Total,Less than HS,Opioids,2017-02-28,2017-02-01,0.5522400000000001,0.09333999999999999,NA,NA,NA,NA,NA,24.777595065600003
Total,Less than HS,Opioids,2017-03-31,2017-03-01,0.56081,0.10857000000000001,NA,NA,NA,NA,NA,25.0629578184
Total,Less than HS,Opioids,2017-04-30,2017-04-01,0.56951,0.11544,NA,NA,NA,NA,NA,25.3543175303
Total,Less than HS,Opioids,2017-05-31,2017-05-01,0.5783400000000001,0.10857000000000001,NA,NA,NA,NA,NA,25.6451686848
Total,Less than HS,Opioids,2017-06-30,2017-06-01,0.58732,0.11544,NA,NA,NA,NA,NA,25.9428758584
Total,Less than HS,Opioids,2017-07-31,2017-07-01,0.5964299999999999,0.13393000000000002,NA,NA,NA,NA,NA,26.295859126799996
Total,Less than HS,Opioids,2017-08-31,2017-08-01,0.60568,0.11764000000000001,NA,NA,NA,NA,NA,26.6518157784
Total,Less than HS,Opioids,2017-09-30,2017-09-01,0.61508,0.12605,NA,NA,NA,NA,NA,27.014479671599997
Total,Less than HS,Opioids,2017-10-31,2017-10-01,0.62463,0.12605,NA,NA,NA,NA,NA,27.3804374295
Total,Less than HS,Opioids,2017-11-30,2017-11-01,0.63432,0.11091,NA,NA,NA,NA,NA,27.7526354328
Total,Less than HS,Opioids,2017-12-31,2017-12-01,0.64416,0.11319000000000001,NA,NA,NA,NA,NA,28.1279936256
Total,Less than HS,Opioids,2018-01-31,2018-01-01,0.65415,0.12258000000000001,NA,NA,NA,NA,NA,28.508210241
Total,Less than HS,Opioids,2018-02-28,2018-02-01,0.6642999999999999,0.09552000000000001,NA,NA,NA,NA,NA,28.899175759999995
Total,Less than HS,Opioids,2018-03-31,2018-03-01,0.6746099999999999,0.11813,NA,NA,NA,NA,NA,29.289933643799998
Total,Less than HS,Opioids,2018-04-30,2018-04-01,0.6850799999999999,0.11813,NA,NA,NA,NA,NA,29.687749977599996
Total,Less than HS,Opioids,2018-05-31,2018-05-01,0.6957,0.09552000000000001,NA,NA,NA,NA,NA,30.088391913
Total,Less than HS,Opioids,2018-06-30,2018-06-01,0.7064999999999999,0.13508,NA,NA,NA,NA,NA,30.496941494999998
Total,Less than HS,Opioids,2018-07-31,2018-07-01,0.7174599999999999,0.12898,NA,NA,NA,NA,NA,30.951583129999996
Total,Less than HS,Opioids,2018-08-31,2018-08-01,0.72859,0.14467,NA,NA,NA,NA,NA,31.4123636869
Total,Less than HS,Opioids,2018-09-30,2018-09-01,0.7399,0.14281000000000002,NA,NA,NA,NA,NA,31.880944382
Total,Less than HS,Opioids,2018-10-31,2018-10-01,0.7513799999999999,0.1111,NA,NA,NA,NA,NA,32.3556174942
Total,Less than HS,Opioids,2018-11-30,2018-11-01,0.76303,0.13508,NA,NA,NA,NA,NA,32.8376522558
Total,Less than HS,Opioids,2018-12-31,2018-12-01,0.7748700000000001,0.12475000000000001,NA,NA,NA,NA,NA,33.3266007936
Total,Less than HS,Opioids,2019-01-31,2019-01-01,0.7868999999999999,0.10693000000000001,NA,NA,NA,NA,NA,33.823078761
Total,Less than HS,Opioids,2019-02-28,2019-02-01,0.7990999999999999,0.11899,NA,NA,NA,NA,NA,34.32828118799999
Total,Less than HS,Opioids,2019-03-31,2019-03-01,0.8115,0.14942000000000003,NA,NA,NA,NA,NA,34.839391035
Total,Less than HS,Opioids,2019-04-30,2019-04-01,0.8240900000000001,0.12781,NA,NA,NA,NA,NA,35.358702212400004
Total,Less than HS,Opioids,2019-05-31,2019-05-01,0.8368800000000001,0.13607,NA,NA,NA,NA,NA,35.8852219176
Total,Less than HS,Opioids,2019-06-30,2019-06-01,0.8498600000000001,0.14385,NA,NA,NA,NA,NA,36.4199344344
Total,Less than HS,Opioids,2019-07-31,2019-07-01,0.8630500000000001,0.14385,NA,NA,NA,NA,NA,36.96323186050001
Total,Less than HS,Opioids,2019-08-31,2019-08-01,0.8764400000000001,0.18374000000000001,NA,NA,NA,NA,NA,37.513682869600004
Total,Less than HS,Opioids,2019-09-30,2019-09-01,0.89004,0.14573000000000003,NA,NA,NA,NA,NA,38.073160976400004
Total,Less than HS,Opioids,2019-10-31,2019-10-01,0.90385,0.13405,NA,NA,NA,NA,NA,38.6401569255
Total,Less than HS,Opioids,2019-11-30,2019-11-01,0.9178700000000001,0.14758000000000002,NA,NA,NA,NA,NA,39.216179324
Total,Less than HS,Opioids,2019-12-31,2019-12-01,0.93211,0.13405,1,6.767,3.155,10.505,3.5e-4,39.8000996423
Total,Less than HS,Opioids,2020-01-31,2020-01-01,0.99519,0.13551000000000002,NA,NA,NA,NA,NA,42.4673945535
Total,Less than HS,Opioids,2020-02-29,2020-02-01,1.06253,0.16172,NA,NA,NA,NA,NA,45.3148538171
Total,Less than HS,Opioids,2020-03-31,2020-03-01,1.13443,0.16846000000000003,NA,NA,NA,NA,NA,48.351437229700004
Total,Less than HS,Opioids,2020-04-30,2020-04-01,1.2111999999999998,0.15647000000000003,NA,NA,NA,NA,NA,51.59271123199999
Total,Less than HS,Opioids,2020-05-31,2020-05-01,1.29315,0.17652,NA,NA,NA,NA,NA,55.049511883499996
Total,Less than HS,Opioids,2020-06-30,2020-06-01,1.38066,0.19164,NA,NA,NA,NA,NA,58.7397102756
Total,Less than HS,Opioids,2020-07-31,2020-07-01,1.47409,0.19594000000000003,NA,NA,NA,NA,NA,62.6759187742
Total,Less than HS,Opioids,2020-08-31,2020-08-01,1.57384,0.21490000000000004,NA,NA,NA,NA,NA,66.87578240239999
Total,Less than HS,Opioids,2020-09-30,2020-09-01,1.6803400000000002,0.20564000000000002,NA,NA,NA,NA,NA,71.35846107120001
Total,Less than HS,Opioids,2020-10-31,2020-10-01,1.79404,0.18574000000000002,NA,NA,NA,NA,NA,76.139775216
Total,Less than HS,Opioids,2020-11-30,2020-11-01,1.9154399999999998,0.19308,NA,NA,NA,NA,NA,81.24333013679998
Total,Less than HS,Synthetic opioid,2016-01-31,2016-01-03,0.05374,0.03058,0,5.052,4.321,5.789,0,2.4869861688
Total,Less than HS,Synthetic opioid,2016-02-29,2016-02-01,0.05645,0.03745,NA,NA,NA,NA,NA,2.6120696414999998
Total,Less than HS,Synthetic opioid,2016-03-31,2016-03-01,0.059300000000000005,0.05296,NA,NA,NA,NA,NA,2.7435749860000005
Total,Less than HS,Synthetic opioid,2016-04-30,2016-04-01,0.0623,0.05296,NA,NA,NA,NA,NA,2.881996754
Total,Less than HS,Synthetic opioid,2016-05-31,2016-05-01,0.06545,0.006840000000000001,NA,NA,NA,NA,NA,3.0273066285
Total,Less than HS,Synthetic opioid,2016-06-30,2016-06-01,0.06875,0.03058,NA,NA,NA,NA,NA,3.1795280000000004
Total,Less than HS,Synthetic opioid,2016-07-31,2016-07-01,0.07223000000000002,0.006840000000000001,NA,NA,NA,NA,NA,3.328111373400001
Total,Less than HS,Synthetic opioid,2016-08-31,2016-08-01,0.07588,0.02162,NA,NA,NA,NA,NA,3.4828745476000003
Total,Less than HS,Synthetic opioid,2016-09-30,2016-09-01,0.07971,0.03745,NA,NA,NA,NA,NA,3.6450314886000004
Total,Less than HS,Synthetic opioid,2016-10-31,2016-10-01,0.08374000000000001,0.02162,NA,NA,NA,NA,NA,3.8145127564000005
Total,Less than HS,Synthetic opioid,2016-11-30,2016-11-01,0.08797,0.03058,NA,NA,NA,NA,NA,3.9921445775
Total,Less than HS,Synthetic opioid,2016-12-31,2016-12-01,0.09240999999999999,0.03058,NA,NA,NA,NA,NA,4.1772970195
Total,Less than HS,Synthetic opioid,2017-01-31,2017-01-01,0.09708,0.045279999999999994,NA,NA,NA,NA,NA,4.3712347512
Total,Less than HS,Synthetic opioid,2017-02-28,2017-02-01,0.10199000000000001,0.045279999999999994,NA,NA,NA,NA,NA,4.5760302056
Total,Less than HS,Synthetic opioid,2017-03-31,2017-03-01,0.10714000000000001,0.03921,NA,NA,NA,NA,NA,4.7881551696
Total,Less than HS,Synthetic opioid,2017-04-30,2017-04-01,0.11255,0.03921,NA,NA,NA,NA,NA,5.0106731015
Total,Less than HS,Synthetic opioid,2017-05-31,2017-05-01,0.11824,0.045279999999999994,NA,NA,NA,NA,NA,5.243083212799999
Total,Less than HS,Synthetic opioid,2017-06-30,2017-06-01,0.12421000000000001,0.05545,NA,NA,NA,NA,NA,5.486556920200001
Total,Less than HS,Synthetic opioid,2017-07-31,2017-07-01,0.13049000000000002,0.05545,NA,NA,NA,NA,NA,5.753142292400001
Total,Less than HS,Synthetic opioid,2017-08-31,2017-08-01,0.13708,0.0599,NA,NA,NA,NA,NA,6.031949060400001
Total,Less than HS,Synthetic opioid,2017-09-30,2017-09-01,0.14401000000000003,0.06403,NA,NA,NA,NA,NA,6.324958082700001
Total,Less than HS,Synthetic opioid,2017-10-31,2017-10-01,0.15128000000000003,0.0599,NA,NA,NA,NA,NA,6.6313058520000006
Total,Less than HS,Synthetic opioid,2017-11-30,2017-11-01,0.15893000000000004,0.05545,NA,NA,NA,NA,NA,6.953471984700002
Total,Less than HS,Synthetic opioid,2017-12-31,2017-12-01,0.16696000000000003,0.07159000000000001,NA,NA,NA,NA,NA,7.290502073600002
Total,Less than HS,Synthetic opioid,2018-01-31,2018-01-01,0.17539000000000002,0.05675,NA,NA,NA,NA,NA,7.643590910600001
Total,Less than HS,Synthetic opioid,2018-02-28,2018-02-01,0.18425,0.06129,NA,NA,NA,NA,NA,8.0154646
Total,Less than HS,Synthetic opioid,2018-03-31,2018-03-01,0.19356,0.06949999999999999,NA,NA,NA,NA,NA,8.4039067848
Total,Less than HS,Synthetic opioid,2018-04-30,2018-04-01,0.20334000000000002,0.06129,NA,NA,NA,NA,NA,8.811681964800002
Total,Less than HS,Synthetic opioid,2018-05-31,2018-05-01,0.21361000000000002,0.051800000000000006,NA,NA,NA,NA,NA,9.238438114900001
Total,Less than HS,Synthetic opioid,2018-06-30,2018-06-01,0.22441000000000003,0.06129,NA,NA,NA,NA,NA,9.6869336743
Total,Less than HS,Synthetic opioid,2018-07-31,2018-07-01,0.23574000000000003,0.06949999999999999,NA,NA,NA,NA,NA,10.169941470000003
Total,Less than HS,Synthetic opioid,2018-08-31,2018-08-01,0.24765,0.08668000000000001,NA,NA,NA,NA,NA,10.6771598115
Total,Less than HS,Synthetic opioid,2018-09-30,2018-09-01,0.26017,0.09829000000000002,NA,NA,NA,NA,NA,11.2102517906
Total,Less than HS,Synthetic opioid,2018-10-31,2018-10-01,0.27331000000000005,0.06552000000000001,NA,NA,NA,NA,NA,11.769163162900002
Total,Less than HS,Synthetic opioid,2018-11-30,2018-11-01,0.28712000000000004,0.08025,NA,NA,NA,NA,NA,12.356456123200003
Total,Less than HS,Synthetic opioid,2018-12-31,2018-12-01,0.30162999999999995,0.07683000000000001,NA,NA,NA,NA,NA,12.972889126399997
Total,Less than HS,Synthetic opioid,2019-01-31,2019-01-01,0.31687000000000004,0.061739999999999996,NA,NA,NA,NA,NA,13.6199249803
Total,Less than HS,Synthetic opioid,2019-02-28,2019-02-01,0.33288,0.08731,NA,NA,NA,NA,NA,14.3000853984
Total,Less than HS,Synthetic opioid,2019-03-31,2019-03-01,0.34968999999999995,0.09333999999999999,NA,NA,NA,NA,NA,15.012922552099997
Total,Less than HS,Synthetic opioid,2019-04-30,2019-04-01,0.36736,0.07739000000000001,NA,NA,NA,NA,NA,15.762080409600001
Total,Less than HS,Synthetic opioid,2019-05-31,2019-05-01,0.38592000000000004,0.08731,NA,NA,NA,NA,NA,16.5481608384
Total,Less than HS,Synthetic opioid,2019-06-30,2019-06-01,0.40542000000000006,0.10172000000000002,NA,NA,NA,NA,NA,17.373884896800003
Total,Less than HS,Synthetic opioid,2019-07-31,2019-07-01,0.42590000000000006,0.10436000000000001,NA,NA,NA,NA,NA,18.240704999000002
Total,Less than HS,Synthetic opioid,2019-08-31,2019-08-01,0.44742000000000004,0.11899,NA,NA,NA,NA,NA,19.1506229628
Total,Less than HS,Synthetic opioid,2019-09-30,2019-09-01,0.47003,0.11191,NA,NA,NA,NA,NA,20.1064310073
Total,Less than HS,Synthetic opioid,2019-10-31,2019-10-01,0.49378,0.10172000000000002,NA,NA,NA,NA,NA,21.1094060814
Total,Less than HS,Synthetic opioid,2019-11-30,2019-11-01,0.5187200000000001,0.09899999999999999,NA,NA,NA,NA,NA,22.162415744000004
Total,Less than HS,Synthetic opioid,2019-12-31,2019-12-01,0.54493,0.12125000000000001,NA,NA,NA,NA,NA,23.2679279249
Total,Less than HS,Synthetic opioid,2020-01-31,2020-01-01,0.57246,0.10549000000000001,NA,NA,NA,NA,NA,24.428385219
Total,Less than HS,Synthetic opioid,2020-02-29,2020-02-01,0.60139,0.12257000000000001,1,15.666,5.616,26.671,0.00227,25.6481228173
Total,Less than HS,Synthetic opioid,2020-03-31,2020-03-01,0.6956,0.1292,NA,NA,NA,NA,NA,29.647717124
Total,Less than HS,Synthetic opioid,2020-04-30,2020-04-01,0.80457,0.13344000000000003,NA,NA,NA,NA,NA,34.2717533652
Total,Less than HS,Synthetic opioid,2020-05-31,2020-05-01,0.93061,0.14541000000000004,NA,NA,NA,NA,NA,39.6161514549
Total,Less than HS,Synthetic opioid,2020-06-30,2020-06-01,1.0764,0.16846000000000003,NA,NA,NA,NA,NA,45.795072024
Total,Less than HS,Synthetic opioid,2020-07-31,2020-07-01,1.2450199999999998,0.16846000000000003,NA,NA,NA,NA,NA,52.93623346759999
Total,Less than HS,Synthetic opioid,2020-08-31,2020-08-01,1.44006,0.18574000000000002,2,-10.551,-25.315,7.13,0.22028,61.191187926599994
Total,Less than HS,Synthetic opioid,2020-09-30,2020-09-01,1.28812,0.17173000000000002,NA,NA,NA,NA,NA,54.7021798416
Total,Less than HS,Synthetic opioid,2020-10-31,2020-10-01,1.1522100000000002,0.15999000000000005,NA,NA,NA,NA,NA,48.900253284
Total,Less than HS,Synthetic opioid,2020-11-30,2020-11-01,1.03063,0.15999000000000005,NA,NA,NA,NA,NA,43.7141405311
Total,Less than HS,Unintentional drug poisoning,2016-01-31,2016-01-03,1.06705,0.14824000000000004,0,1.208,0.904,1.513,0,49.381067946
Total,Less than HS,Unintentional drug poisoning,2016-02-29,2016-02-01,1.07994,0.14981000000000003,NA,NA,NA,NA,NA,49.971275263799996
Total,Less than HS,Unintentional drug poisoning,2016-03-31,2016-03-01,1.09298,0.16749000000000003,NA,NA,NA,NA,NA,50.5678345396
Total,Less than HS,Unintentional drug poisoning,2016-04-30,2016-04-01,1.1061800000000002,0.16749000000000003,NA,NA,NA,NA,NA,51.171864676400006
Total,Less than HS,Unintentional drug poisoning,2016-05-31,2016-05-01,1.11954,0.15889000000000003,NA,NA,NA,NA,NA,51.7829008842
Total,Less than HS,Unintentional drug poisoning,2016-06-30,2016-06-01,1.13307,0.17026000000000002,NA,NA,NA,NA,NA,52.4018587776
Total,Less than HS,Unintentional drug poisoning,2016-07-31,2016-07-01,1.1467500000000002,0.15592000000000003,NA,NA,NA,NA,NA,52.83831811500001
Total,Less than HS,Unintentional drug poisoning,2016-08-31,2016-08-01,1.1606100000000001,0.17162,NA,NA,NA,NA,NA,53.2717320597
Total,Less than HS,Unintentional drug poisoning,2016-09-30,2016-09-01,1.17463,0.14013,NA,NA,NA,NA,NA,53.71425589580001
Total,Less than HS,Unintentional drug poisoning,2016-10-31,2016-10-01,1.1888100000000001,0.12974000000000002,NA,NA,NA,NA,NA,54.15250668660001
Total,Less than HS,Unintentional drug poisoning,2016-11-30,2016-11-01,1.2031699999999999,0.13675,NA,NA,NA,NA,NA,54.60075697749999
Total,Less than HS,Unintentional drug poisoning,2016-12-31,2016-12-01,1.2177099999999998,0.16466999999999998,NA,NA,NA,NA,NA,55.0453019545
